atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
0,2,single,32,3.4,冰雪巨龙,163,6,M-B,M-3,aurorus,32,0,0
0,0,single,32,2.7,冰雪巨龙,163,7,M-B,M-3,aurorus,32,0,2
0,2,single,32,2.4,冰雪巨龙,163,8,M-B,M-3,aurorus,0,32,0
0,0,single,1,2.3,冰雪巨龙,163,9,M-B,M-3,aurorus,32,1,32
0,1,single,1,2.2,冰雪巨龙,163,10,M-B,M-3,aurorus,32,0,32
0,22,single,32,24.4,梦梦蚀,164,1,M-B,M-3,musharna,0,12,0
0,32,single,32,22.5,梦梦蚀,164,2,M-B,M-3,musharna,0,2,0
0,25,single,32,4.9,梦梦蚀,164,3,M-B,M-3,musharna,0,9,0
0,2,single,32,4.1,梦梦蚀,164,4,M-B,M-3,musharna,0,32,0
0,32,single,2,2.8,梦梦蚀,164,5,M-B,M-3,musharna,0,32,0
0,2,single,32,2.4,梦梦蚀,164,6,M-B,M-3,musharna,32,0,0
0,32,single,32,1.8,梦梦蚀,164,7,M-B,M-3,musharna,2,0,0
0,32,single,2,1.5,梦梦蚀,164,8,M-B,M-3,musharna,32,0,0
0,16,single,32,1.4,梦梦蚀,164,9,M-B,M-3,musharna,0,18,0
0,21,single,20,1.3,梦梦蚀,164,10,M-B,M-3,musharna,0,25,0
0,0,single,2,48.1,索罗亚克,165,1,M-B,M-3,zoroark,32,0,32
0,2,single,0,11.5,索罗亚克,165,2,M-B,M-3,zoroark,32,0,32
0,0,single,0,6.8,索罗亚克,165,3,M-B,M-3,zoroark,32,2,32
2,0,single,0,5.9,索罗亚克,165,4,M-B,M-3,zoroark,32,0,32
0,0,single,0,3.9,索罗亚克,165,5,M-B,M-3,zoroark,32,0,32
32,0,single,2,2.9,索罗亚克,165,6,M-B,M-3,zoroark,0,0,32
0,0,single,0,2.1,索罗亚克,165,7,M-B,M-3,zoroark,32,32,2
0,32,single,0,1.4,索罗亚克,165,8,M-B,M-3,zoroark,32,0,2
0,0,single,32,1.2,索罗亚克,165,9,M-B,M-3,zoroark,2,0,32
0,0,single,1,1.2,索罗亚克,165,10,M-B,M-3,zoroark,32,0,32
0,2,single,32,21.3,蜜集大蛇,166,1,M-B,M-3,hydrapple,32,0,0
0,0,single,32,12.7,蜜集大蛇,166,2,M-B,M-3,hydrapple,32,2,0
0,32,single,32,5.0,蜜集大蛇,166,3,M-B,M-3,hydrapple,2,0,0
0,32,single,32,4.9,蜜集大蛇,166,4,M-B,M-3,hydrapple,0,2,0
0,32,single,2,4.1,蜜集大蛇,166,5,M-B,M-3,hydrapple,32,0,0
0,32,single,0,2.7,蜜集大蛇,166,6,M-B,M-3,hydrapple,32,2,0
0,2,single,32,2.5,蜜集大蛇,166,7,M-B,M-3,hydrapple,0,32,0
0,0,single,2,2.3,蜜集大蛇,166,8,M-B,M-3,hydrapple,32,32,0
0,0,single,32,2.2,蜜集大蛇,166,9,M-B,M-3,hydrapple,32,0,2
0,2,single,0,1.6,蜜集大蛇,166,10,M-B,M-3,hydrapple,32,32,0
32,0,single,32,17.9,泥偶巨人,167,1,M-B,M-3,golurk,0,2,0
32,2,single,32,16.4,泥偶巨人,167,2,M-B,M-3,golurk,0,0,0
32,0,single,2,6.6,泥偶巨人,167,3,M-B,M-3,golurk,0,0,32
32,1,single,32,6.1,泥偶巨人,167,4,M-B,M-3,golurk,0,1,0
32,32,single,2,4.2,泥偶巨人,167,5,M-B,M-3,golurk,0,0,0
32,0,single,2,3.5,泥偶巨人,167,6,M-B,M-3,golurk,0,32,0
32,0,single,32,3.4,泥偶巨人,167,7,M-B,M-3,golurk,0,0,2
32,0,single,32,2.1,泥偶巨人,167,8,M-B,M-3,golurk,0,0,0
32,0,single,0,1.5,泥偶巨人,167,9,M-B,M-3,golurk,0,32,2
32,3,single,31,1.3,泥偶巨人,167,10,M-B,M-3,golurk,0,0,0
32,0,single,2,44.6,恰雷姆,168,1,M-B,M-3,medicham,0,0,32
32,2,single,0,8.9,恰雷姆,168,2,M-B,M-3,medicham,0,0,32
32,0,single,0,6.4,恰雷姆,168,3,M-B,M-3,medicham,0,2,32
32,0,single,0,4.1,恰雷姆,168,4,M-B,M-3,medicham,0,0,32
32,2,single,32,2.8,恰雷姆,168,5,M-B,M-3,medicham,0,0,0
31,27,single,8,2.4,恰雷姆,168,6,M-B,M-3,medicham,0,0,0
32,0,single,32,2.3,恰雷姆,168,7,M-B,M-3,medicham,0,0,2
32,1,single,0,1.5,恰雷姆,168,8,M-B,M-3,medicham,0,1,32
32,0,single,1,1.4,恰雷姆,168,9,M-B,M-3,medicham,0,1,32
32,0,single,32,1.4,恰雷姆,168,10,M-B,M-3,medicham,0,2,0
0,0,single,2,30.3,九尾,169,1,M-B,M-3,ninetales,32,0,32
0,2,single,0,6.2,九尾,169,2,M-B,M-3,ninetales,32,0,32
0,1,single,1,5.5,九尾,169,3,M-B,M-3,ninetales,32,0,32
0,0,single,0,5.5,九尾,169,4,M-B,M-3,ninetales,32,2,32
0,0,single,0,4.0,九尾,169,5,M-B,M-3,ninetales,32,0,32
0,2,single,32,3.3,九尾,169,6,M-B,M-3,ninetales,0,0,32
0,0,single,1,2.6,九尾,169,7,M-B,M-3,ninetales,32,0,32
0,0,single,1,1.9,九尾,169,8,M-B,M-3,ninetales,32,1,32
0,0,single,32,1.7,九尾,169,9,M-B,M-3,ninetales,0,32,2
0,21,single,31,1.6,九尾,169,10,M-B,M-3,ninetales,8,3,3
0,32,single,32,26.2,佛烈托斯,170,1,M-B,M-3,forretress,0,2,0
0,2,single,32,7.5,佛烈托斯,170,2,M-B,M-3,forretress,0,32,0
32,32,single,2,6.4,佛烈托斯,170,3,M-B,M-3,forretress,0,0,0
32,2,single,32,5.5,佛烈托斯,170,4,M-B,M-3,forretress,0,0,0
2,32,single,32,5.4,佛烈托斯,170,5,M-B,M-3,forretress,0,0,0
0,32,single,31,3.3,佛烈托斯,170,6,M-B,M-3,forretress,0,3,0
0,32,single,32,3.1,佛烈托斯,170,7,M-B,M-3,forretress,0,1,0
0,32,single,2,2.8,佛烈托斯,170,8,M-B,M-3,forretress,0,32,0
32,0,single,32,2.4,佛烈托斯,170,9,M-B,M-3,forretress,0,2,0
0,32,single,32,2.2,佛烈托斯,170,10,M-B,M-3,forretress,0,0,0
0,0,single,2,17.5,超能妙喵,171,1,M-B,M-3,meowstic,32,0,32
0,32,single,32,11.3,超能妙喵,171,2,M-B,M-3,meowstic,0,2,0
0,2,single,0,4.8,超能妙喵,171,3,M-B,M-3,meowstic,32,0,32
0,0,single,0,3.5,超能妙喵,171,4,M-B,M-3,meowstic,32,2,32
0,14,single,32,3.3,超能妙喵,171,5,M-B,M-3,meowstic,0,20,0
0,32,single,2,2.2,超能妙喵,171,6,M-B,M-3,meowstic,0,32,0
0,2,single,32,2.1,超能妙喵,171,7,M-B,M-3,meowstic,32,0,0
0,24,single,32,2.0,超能妙喵,171,8,M-B,M-3,meowstic,0,10,0
0,25,single,32,1.8,超能妙喵,171,9,M-B,M-3,meowstic,0,9,0
0,2,single,32,1.6,超能妙喵,171,10,M-B,M-3,meowstic,0,32,0
32,0,single,2,57.2,莫鲁贝可,172,1,M-B,M-3,morpeko,0,0,32
32,2,single,0,13.2,莫鲁贝可,172,2,M-B,M-3,morpeko,0,0,32
32,0,single,0,7.9,莫鲁贝可,172,3,M-B,M-3,morpeko,0,2,32
32,0,single,0,5.2,莫鲁贝可,172,4,M-B,M-3,morpeko,0,0,32
32,1,single,0,2.3,莫鲁贝可,172,5,M-B,M-3,morpeko,0,1,32
32,0,single,1,1.4,莫鲁贝可,172,6,M-B,M-3,morpeko,0,0,32
32,1,single,1,1.2,莫鲁贝可,172,7,M-B,M-3,morpeko,0,0,32
32,2,single,2,1.0,莫鲁贝可,172,8,M-B,M-3,morpeko,0,2,28
32,0,single,32,0.9,莫鲁贝可,172,9,M-B,M-3,morpeko,0,0,2
32,0,single,0,0.8,莫鲁贝可,172,10,M-B,M-3,morpeko,0,1,32
0,32,single,32,29.7,朽木妖,173,1,M-B,M-3,trevenant,0,2,0
0,2,single,32,11.1,朽木妖,173,2,M-B,M-3,trevenant,0,32,0
2,32,single,32,4.4,朽木妖,173,3,M-B,M-3,trevenant,0,0,0
0,32,single,31,2.9,朽木妖,173,4,M-B,M-3,trevenant,0,3,0
0,32,single,2,2.7,朽木妖,173,5,M-B,M-3,trevenant,0,32,0
0,32,single,32,2.0,朽木妖,173,6,M-B,M-3,trevenant,0,0,2
32,2,single,32,1.8,朽木妖,173,7,M-B,M-3,trevenant,0,0,0
0,32,single,32,1.8,朽木妖,173,8,M-B,M-3,trevenant,0,0,0
32,0,single,32,1.8,朽木妖,173,9,M-B,M-3,trevenant,0,2,0
0,24,single,32,1.7,朽木妖,173,10,M-B,M-3,trevenant,0,10,0
32,2,single,32,20.6,超甲狂犀,174,1,M-B,M-3,rhyperior,0,0,0
32,32,single,2,7.9,超甲狂犀,174,2,M-B,M-3,rhyperior,0,0,0
32,0,single,32,7.2,超甲狂犀,174,3,M-B,M-3,rhyperior,0,2,0
32,0,single,2,5.4,超甲狂犀,174,4,M-B,M-3,rhyperior,0,32,0
2,32,single,32,3.0,超甲狂犀,174,5,M-B,M-3,rhyperior,0,0,0
32,1,single,1,2.8,超甲狂犀,174,6,M-B,M-3,rhyperior,0,32,0
32,0,single,2,2.2,超甲狂犀,174,7,M-B,M-3,rhyperior,0,0,32
0,32,single,32,2.1,超甲狂犀,174,8,M-B,M-3,rhyperior,0,2,0
32,2,single,0,2.0,超甲狂犀,174,9,M-B,M-3,rhyperior,0,32,0
32,0,single,32,1.8,超甲狂犀,174,10,M-B,M-3,rhyperior,0,0,0
32,0,single,32,15.4,炎武王,175,1,M-B,M-3,emboar,0,0,2
32,2,single,32,12.4,炎武王,175,2,M-B,M-3,emboar,0,0,0
32,0,single,2,11.9,炎武王,175,3,M-B,M-3,emboar,0,0,32
32,0,single,32,8.0,炎武王,175,4,M-B,M-3,emboar,0,2,0
32,1,single,32,3.0,炎武王,175,5,M-B,M-3,emboar,0,1,0
32,2,single,0,2.9,炎武王,175,6,M-B,M-3,emboar,0,0,32
32,32,single,2,2.8,炎武王,175,7,M-B,M-3,emboar,0,0,0
26,17,single,10,2.1,炎武王,175,8,M-B,M-3,emboar,0,0,13
32,32,single,0,1.9,炎武王,175,9,M-B,M-3,emboar,0,0,2
32,0,single,2,1.8,炎武王,175,10,M-B,M-3,emboar,0,32,0
32,0,single,2,47.4,阿勃梭鲁,176,1,M-B,M-3,absol,0,0,32
32,2,single,0,5.8,阿勃梭鲁,176,2,M-B,M-3,absol,0,0,32
32,1,single,1,3.7,阿勃梭鲁,176,3,M-B,M-3,absol,0,0,32
32,0,single,0,3.1,阿勃梭鲁,176,4,M-B,M-3,absol,2,0,32
5,0,single,0,1.9,阿勃梭鲁,176,5,M-B,M-3,absol,32,0,29
32,0,single,0,1.7,阿勃梭鲁,176,6,M-B,M-3,absol,0,2,32
32,0,single,0,1.6,阿勃梭鲁,176,7,M-B,M-3,absol,0,0,32
32,0,single,32,1.4,阿勃梭鲁,176,8,M-B,M-3,absol,0,0,2
32,2,single,32,1.2,阿勃梭鲁,176,9,M-B,M-3,absol,0,0,0
2,32,single,32,1.0,阿勃梭鲁,176,10,M-B,M-3,absol,0,0,0
0,0,single,32,10.2,奇麒麟,177,1,M-B,M-3,farigiraf,32,2,0
0,2,single,32,8.8,奇麒麟,177,2,M-B,M-3,farigiraf,32,0,0
0,32,single,2,5.1,奇麒麟,177,3,M-B,M-3,farigiraf,32,0,0
0,32,single,32,4.5,奇麒麟,177,4,M-B,M-3,farigiraf,0,2,0
0,20,single,32,3.6,奇麒麟,177,5,M-B,M-3,farigiraf,0,14,0
0,2,single,32,3.0,奇麒麟,177,6,M-B,M-3,farigiraf,0,32,0
0,0,single,2,2.5,奇麒麟,177,7,M-B,M-3,farigiraf,32,32,0
0,32,single,2,2.0,奇麒麟,177,8,M-B,M-3,farigiraf,0,32,0
0,1,single,32,1.7,奇麒麟,177,9,M-B,M-3,farigiraf,32,1,0
0,19,single,17,1.6,奇麒麟,177,10,M-B,M-3,farigiraf,10,20,0
0,2,single,32,21.6,泥巴鱼,178,1,M-B,M-3,stunfisk,0,32,0
0,32,single,32,12.2,泥巴鱼,178,2,M-B,M-3,stunfisk,0,2,0
0,3,single,31,5.9,泥巴鱼,178,3,M-B,M-3,stunfisk,0,32,0
0,0,single,32,4.5,泥巴鱼,178,4,M-B,M-3,stunfisk,2,32,0
0,0,single,32,4.0,泥巴鱼,178,5,M-B,M-3,stunfisk,32,2,0
0,2,single,32,3.7,泥巴鱼,178,6,M-B,M-3,stunfisk,32,0,0
0,0,single,2,2.4,泥巴鱼,178,7,M-B,M-3,stunfisk,32,32,0
0,32,single,2,2.1,泥巴鱼,178,8,M-B,M-3,stunfisk,0,32,0
0,32,single,31,1.6,泥巴鱼,178,9,M-B,M-3,stunfisk,0,3,0
0,32,single,32,1.2,泥巴鱼,178,10,M-B,M-3,stunfisk,2,0,0
2,32,single,32,31.3,冰岩怪,179,1,M-B,M-3,avalugg,0,0,0
0,32,single,32,19.7,冰岩怪,179,2,M-B,M-3,avalugg,0,2,0
32,32,single,2,9.5,冰岩怪,179,3,M-B,M-3,avalugg,0,0,0
32,2,single,32,5.0,冰岩怪,179,4,M-B,M-3,avalugg,0,0,0
0,32,single,32,4.6,冰岩怪,179,5,M-B,M-3,avalugg,0,0,0
0,32,single,32,3.0,冰岩怪,179,6,M-B,M-3,avalugg,0,0,2
3,32,single,31,2.8,冰岩怪,179,7,M-B,M-3,avalugg,0,0,0
32,32,single,0,1.9,冰岩怪,179,8,M-B,M-3,avalugg,0,2,0
1,32,single,32,1.4,冰岩怪,179,9,M-B,M-3,avalugg,0,0,0
0,32,single,31,1.3,冰岩怪,179,10,M-B,M-3,avalugg,0,3,0
0,0,single,2,20.4,踏冰人偶,180,1,M-B,M-3,mr-rime,32,0,32
0,2,single,32,7.7,踏冰人偶,180,2,M-B,M-3,mr-rime,32,0,0
0,2,single,0,4.7,踏冰人偶,180,3,M-B,M-3,mr-rime,32,0,32
0,0,single,32,4.4,踏冰人偶,180,4,M-B,M-3,mr-rime,32,2,0
0,0,single,2,4.1,踏冰人偶,180,5,M-B,M-3,mr-rime,32,32,0
0,0,single,0,3.2,踏冰人偶,180,6,M-B,M-3,mr-rime,32,2,32
0,3,single,0,3.1,踏冰人偶,180,7,M-B,M-3,mr-rime,32,0,31
0,32,single,32,2.8,踏冰人偶,180,8,M-B,M-3,mr-rime,0,2,0
0,0,single,32,2.7,踏冰人偶,180,9,M-B,M-3,mr-rime,32,0,2
0,2,single,32,2.1,踏冰人偶,180,10,M-B,M-3,mr-rime,0,0,32
0,0,single,2,27.7,皮卡丘,181,1,M-B,M-3,pikachu,32,0,32
32,0,single,2,19.2,皮卡丘,181,2,M-B,M-3,pikachu,0,0,32
0,0,single,0,3.9,皮卡丘,181,3,M-B,M-3,pikachu,32,2,32
0,1,single,1,3.1,皮卡丘,181,4,M-B,M-3,pikachu,32,0,32
2,0,single,0,3.1,皮卡丘,181,5,M-B,M-3,pikachu,32,0,32
32,2,single,0,3.1,皮卡丘,181,6,M-B,M-3,pikachu,0,0,32
32,0,single,0,2.9,皮卡丘,181,7,M-B,M-3,pikachu,2,0,32
32,1,single,1,2.6,皮卡丘,181,8,M-B,M-3,pikachu,0,0,32
0,2,single,0,2.4,皮卡丘,181,9,M-B,M-3,pikachu,32,0,32
32,0,single,0,2.2,皮卡丘,181,10,M-B,M-3,pikachu,0,2,32
32,0,single,2,29.5,沙螺蟒,182,1,M-B,M-3,sandaconda,0,0,32
32,2,single,0,9.5,沙螺蟒,182,2,M-B,M-3,sandaconda,0,0,32
0,32,single,32,7.0,沙螺蟒,182,3,M-B,M-3,sandaconda,0,2,0
32,0,single,0,4.9,沙螺蟒,182,4,M-B,M-3,sandaconda,0,0,32
0,2,single,32,3.9,沙螺蟒,182,5,M-B,M-3,sandaconda,0,32,0
32,0,single,0,2.9,沙螺蟒,182,6,M-B,M-3,sandaconda,0,2,32
2,32,single,32,2.3,沙螺蟒,182,7,M-B,M-3,sandaconda,0,0,0
32,0,single,32,1.7,沙螺蟒,182,8,M-B,M-3,sandaconda,0,2,0
0,0,single,32,1.6,沙螺蟒,182,9,M-B,M-3,sandaconda,0,2,32
0,2,single,32,1.5,沙螺蟒,182,10,M-B,M-3,sandaconda,0,0,32
0,0,single,2,37.0,黑鲁加,183,1,M-B,M-3,houndoom,32,0,32
0,1,single,1,11.7,黑鲁加,183,2,M-B,M-3,houndoom,32,0,32
0,0,single,0,6.3,黑鲁加,183,3,M-B,M-3,houndoom,32,2,32
2,0,single,0,5.7,黑鲁加,183,4,M-B,M-3,houndoom,32,0,32
0,0,single,1,5.2,黑鲁加,183,5,M-B,M-3,houndoom,32,1,32
0,2,single,0,4.6,黑鲁加,183,6,M-B,M-3,houndoom,32,0,32
0,0,single,0,4.6,黑鲁加,183,7,M-B,M-3,houndoom,32,0,32
1,0,single,1,1.4,黑鲁加,183,8,M-B,M-3,houndoom,32,0,32
0,0,single,1,1.3,黑鲁加,183,9,M-B,M-3,houndoom,32,0,32
32,0,single,2,0.9,黑鲁加,183,10,M-B,M-3,houndoom,0,0,32
32,0,single,2,27.9,肯泰罗（水澜种）,184,1,M-B,M-3,tauros-paldea-aqua,0,0,32
32,2,single,0,7.9,肯泰罗（水澜种）,184,2,M-B,M-3,tauros-paldea-aqua,0,0,32
32,0,single,0,5.8,肯泰罗（水澜种）,184,3,M-B,M-3,tauros-paldea-aqua,0,2,32
32,2,single,32,5.5,肯泰罗（水澜种）,184,4,M-B,M-3,tauros-paldea-aqua,0,0,0
32,1,single,1,4.5,肯泰罗（水澜种）,184,5,M-B,M-3,tauros-paldea-aqua,0,0,32
2,32,single,32,2.9,肯泰罗（水澜种）,184,6,M-B,M-3,tauros-paldea-aqua,0,0,0
32,0,single,1,2.6,肯泰罗（水澜种）,184,7,M-B,M-3,tauros-paldea-aqua,0,1,32
32,32,single,2,2.6,肯泰罗（水澜种）,184,8,M-B,M-3,tauros-paldea-aqua,0,0,0
0,32,single,32,2.4,肯泰罗（水澜种）,184,9,M-B,M-3,tauros-paldea-aqua,0,0,2
32,0,single,32,2.4,肯泰罗（水澜种）,184,10,M-B,M-3,tauros-paldea-aqua,0,0,2
0,0,single,2,31.7,罗丝雷朵,185,1,M-B,M-3,roserade,32,0,32
0,0,single,0,9.3,罗丝雷朵,185,2,M-B,M-3,roserade,32,2,32
0,2,single,0,6.2,罗丝雷朵,185,3,M-B,M-3,roserade,32,0,32
0,2,single,32,4.0,罗丝雷朵,185,4,M-B,M-3,roserade,0,32,0
0,0,single,32,3.5,罗丝雷朵,185,5,M-B,M-3,roserade,2,32,0
0,2,single,32,2.1,罗丝雷朵,185,6,M-B,M-3,roserade,32,0,0
0,32,single,2,1.8,罗丝雷朵,185,7,M-B,M-3,roserade,32,0,0
0,0,single,0,1.6,罗丝雷朵,185,8,M-B,M-3,roserade,32,32,2
0,0,single,32,1.6,罗丝雷朵,185,9,M-B,M-3,roserade,0,32,2
0,32,single,32,1.5,罗丝雷朵,185,10,M-B,M-3,roserade,2,0,0
32,0,single,2,11.1,叶伊布,186,1,M-B,M-3,leafeon,0,0,32
0,32,single,32,9.2,叶伊布,186,2,M-B,M-3,leafeon,0,2,0
2,32,single,32,8.3,叶伊布,186,3,M-B,M-3,leafeon,0,0,0
0,32,single,32,7.4,叶伊布,186,4,M-B,M-3,leafeon,0,0,2
32,1,single,1,4.3,叶伊布,186,5,M-B,M-3,leafeon,0,0,32
32,2,single,0,3.5,叶伊布,186,6,M-B,M-3,leafeon,0,0,32
32,2,single,32,3.4,叶伊布,186,7,M-B,M-3,leafeon,0,0,0
32,0,single,32,2.9,叶伊布,186,8,M-B,M-3,leafeon,0,0,2
32,0,single,0,2.4,叶伊布,186,9,M-B,M-3,leafeon,0,2,32
32,32,single,0,2.1,叶伊布,186,10,M-B,M-3,leafeon,0,0,2
0,32,single,32,29.7,霜奶仙,187,1,M-B,M-3,alcremie,0,2,0
0,2,single,32,6.5,霜奶仙,187,2,M-B,M-3,alcremie,0,32,0
0,32,single,32,4.4,霜奶仙,187,3,M-B,M-3,alcremie,2,0,0
0,18,single,31,3.6,霜奶仙,187,4,M-B,M-3,alcremie,0,17,0
0,0,single,32,3.3,霜奶仙,187,5,M-B,M-3,alcremie,2,32,0
0,32,single,31,2.9,霜奶仙,187,6,M-B,M-3,alcremie,0,3,0
0,32,single,32,2.6,霜奶仙,187,7,M-B,M-3,alcremie,0,0,0
0,32,single,2,2.3,霜奶仙,187,8,M-B,M-3,alcremie,0,32,0
0,32,single,32,1.9,霜奶仙,187,9,M-B,M-3,alcremie,0,1,0
0,16,single,31,1.7,霜奶仙,187,10,M-B,M-3,alcremie,0,19,0
0,0,single,2,73.2,雷电兽,188,1,M-B,M-3,manectric,32,0,32
0,0,single,0,4.6,雷电兽,188,2,M-B,M-3,manectric,32,2,32
0,2,single,0,4.4,雷电兽,188,3,M-B,M-3,manectric,32,0,32
0,0,single,0,1.9,雷电兽,188,4,M-B,M-3,manectric,32,0,32
0,0,single,1,1.9,雷电兽,188,5,M-B,M-3,manectric,32,0,32
0,1,single,0,1.5,雷电兽,188,6,M-B,M-3,manectric,32,1,32
0,20,single,0,1.2,雷电兽,188,7,M-B,M-3,manectric,26,0,20
2,0,single,0,1.0,雷电兽,188,8,M-B,M-3,manectric,32,0,32
0,0,single,2,0.7,雷电兽,188,9,M-B,M-3,manectric,32,0,30
0,0,single,0,0.4,雷电兽,188,10,M-B,M-3,manectric,32,1,32
0,0,single,2,28.6,电飞鼠,189,1,M-B,M-3,emolga,32,0,32
0,1,single,1,6.7,电飞鼠,189,2,M-B,M-3,emolga,32,0,32
0,0,single,1,5.3,电飞鼠,189,3,M-B,M-3,emolga,32,1,32
0,2,single,32,5.1,电飞鼠,189,4,M-B,M-3,emolga,0,0,32
0,0,single,32,3.0,电飞鼠,189,5,M-B,M-3,emolga,2,0,32
32,0,single,2,2.3,电飞鼠,189,6,M-B,M-3,emolga,0,0,32
0,2,single,0,2.3,电飞鼠,189,7,M-B,M-3,emolga,32,0,32
0,0,single,32,2.2,电飞鼠,189,8,M-B,M-3,emolga,0,2,32
32,2,single,0,2.1,电飞鼠,189,9,M-B,M-3,emolga,0,0,32
0,1,single,0,2.0,电飞鼠,189,10,M-B,M-3,emolga,32,1,32
0,0,single,2,50.3,火暴兽,190,1,M-B,M-3,typhlosion,32,0,32
0,2,single,0,18.3,火暴兽,190,2,M-B,M-3,typhlosion,32,0,32
0,0,single,0,5.5,火暴兽,190,3,M-B,M-3,typhlosion,32,2,32
0,0,single,0,3.6,火暴兽,190,4,M-B,M-3,typhlosion,32,0,32
2,0,single,0,3.3,火暴兽,190,5,M-B,M-3,typhlosion,32,0,32
0,32,single,2,2.1,火暴兽,190,6,M-B,M-3,typhlosion,32,0,0
0,0,single,32,1.9,火暴兽,190,7,M-B,M-3,typhlosion,32,2,0
0,0,single,1,1.4,火暴兽,190,8,M-B,M-3,typhlosion,32,0,32
0,3,single,6,1.4,火暴兽,190,9,M-B,M-3,typhlosion,32,0,25
19,0,single,4,0.8,火暴兽,190,10,M-B,M-3,typhlosion,11,0,32
0,0,single,2,32.7,结冰洛托姆,191,1,M-B,M-3,rotom-frost,32,0,32
0,2,single,0,5.8,结冰洛托姆,191,2,M-B,M-3,rotom-frost,32,0,32
0,0,single,0,5.1,结冰洛托姆,191,3,M-B,M-3,rotom-frost,32,2,32
0,0,single,32,4.2,结冰洛托姆,191,4,M-B,M-3,rotom-frost,32,0,2
0,32,single,32,3.9,结冰洛托姆,191,5,M-B,M-3,rotom-frost,0,2,0
0,2,single,32,3.6,结冰洛托姆,191,6,M-B,M-3,rotom-frost,32,0,0
0,32,single,2,2.6,结冰洛托姆,191,7,M-B,M-3,rotom-frost,32,0,0
0,32,single,0,2.1,结冰洛托姆,191,8,M-B,M-3,rotom-frost,32,2,0
0,32,single,0,2.0,结冰洛托姆,191,9,M-B,M-3,rotom-frost,32,0,2
0,2,single,32,1.9,结冰洛托姆,191,10,M-B,M-3,rotom-frost,0,32,0
32,0,single,2,43.4,怪颚龙,192,1,M-B,M-3,tyrantrum,0,0,32
32,2,single,0,11.0,怪颚龙,192,2,M-B,M-3,tyrantrum,0,0,32
32,0,single,0,7.0,怪颚龙,192,3,M-B,M-3,tyrantrum,0,2,32
32,2,single,32,4.0,怪颚龙,192,4,M-B,M-3,tyrantrum,0,0,0
32,1,single,1,2.7,怪颚龙,192,5,M-B,M-3,tyrantrum,0,0,32
32,0,single,0,2.6,怪颚龙,192,6,M-B,M-3,tyrantrum,0,0,32
32,32,single,0,2.5,怪颚龙,192,7,M-B,M-3,tyrantrum,0,0,2
32,32,single,2,2.5,怪颚龙,192,8,M-B,M-3,tyrantrum,0,0,0
32,0,single,2,2.3,怪颚龙,192,9,M-B,M-3,tyrantrum,0,32,0
32,0,single,32,1.8,怪颚龙,192,10,M-B,M-3,tyrantrum,0,2,0
0,2,single,32,41.4,喷火驼,193,1,M-B,M-3,camerupt,32,0,0
0,0,single,32,12.1,喷火驼,193,2,M-B,M-3,camerupt,32,2,0
0,32,single,2,3.6,喷火驼,193,3,M-B,M-3,camerupt,32,0,0
0,0,single,32,2.5,喷火驼,193,4,M-B,M-3,camerupt,32,0,0
0,2,single,0,2.3,喷火驼,193,5,M-B,M-3,camerupt,32,32,0
0,1,single,32,2.3,喷火驼,193,6,M-B,M-3,camerupt,32,1,0
0,4,single,30,2.0,喷火驼,193,7,M-B,M-3,camerupt,32,0,0
2,0,single,32,1.5,喷火驼,193,8,M-B,M-3,camerupt,32,0,0
0,2,single,32,1.5,喷火驼,193,9,M-B,M-3,camerupt,0,32,0
32,0,single,2,1.3,喷火驼,193,10,M-B,M-3,camerupt,32,0,0
0,32,single,32,25.9,南瓜怪人,194,1,M-B,M-3,gourgeist,0,2,0
32,2,single,32,8.5,南瓜怪人,194,2,M-B,M-3,gourgeist,0,0,0
2,32,single,32,5.5,南瓜怪人,194,3,M-B,M-3,gourgeist,0,0,0
32,0,single,32,4.8,南瓜怪人,194,4,M-B,M-3,gourgeist,0,2,0
0,2,single,32,4.8,南瓜怪人,194,5,M-B,M-3,gourgeist,0,32,0
0,32,single,31,4.3,南瓜怪人,194,6,M-B,M-3,gourgeist,0,3,0
0,21,single,29,2.9,南瓜怪人,194,7,M-B,M-3,gourgeist,0,16,0
0,32,single,0,1.9,南瓜怪人,194,8,M-B,M-3,gourgeist,0,32,2
0,32,single,32,1.9,南瓜怪人,194,9,M-B,M-3,gourgeist,0,0,0
0,3,single,31,1.8,南瓜怪人,194,10,M-B,M-3,gourgeist,0,32,0
32,0,single,2,40.2,毒骷蛙,195,1,M-B,M-3,toxicroak,0,0,32
32,1,single,1,8.7,毒骷蛙,195,2,M-B,M-3,toxicroak,0,0,32
32,2,single,0,6.7,毒骷蛙,195,3,M-B,M-3,toxicroak,0,0,32
32,0,single,0,3.0,毒骷蛙,195,4,M-B,M-3,toxicroak,0,0,32
32,0,single,0,2.7,毒骷蛙,195,5,M-B,M-3,toxicroak,0,2,32
32,0,single,32,2.7,毒骷蛙,195,6,M-B,M-3,toxicroak,0,0,2
32,2,single,32,2.6,毒骷蛙,195,7,M-B,M-3,toxicroak,0,0,0
32,0,single,1,1.9,毒骷蛙,195,8,M-B,M-3,toxicroak,0,1,32
32,3,single,27,1.6,毒骷蛙,195,9,M-B,M-3,toxicroak,0,0,4
0,32,single,32,1.3,毒骷蛙,195,10,M-B,M-3,toxicroak,0,2,0
