pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,items,9,博识眼镜,ものしりメガネ,1.6,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,items,10,光粉,ひかりのこな,1.5,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,abilities,1,幻觉,イリュージョン,100.0,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,1,胆小,おくびょう,56.3,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,2,内敛,ひかえめ,36.5,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,3,慢吞吞,おっとり,2.1,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,4,急躁,せっかち,2.1,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,5,天真,むじゃき,0.7,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,6,温和,おだやか,0.5,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,7,爽朗,ようき,0.4,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,8,大胆,ずぶとい,0.4,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,9,冷静,れいせい,0.3,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,natures,10,马虎,うっかりや,0.1,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,1,风妖精,エルフーン,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,2,烈咬陆鲨,ガブリアス,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,3,仙子伊布,ニンフィア,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,4,大狃拉,オオニューラ,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,5,仆刀将军,ドドゲザン,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,6,雷丘,ライチュウ,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,7,奇麒麟,リキキリン,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,8,来悲粗茶,ヤバソチャ,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,9,姆克鹰,ムクホーク,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,partners,10,喷火龙,リザードン,,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,1,,,54.7,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,2,,,9.2,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,3,,,7.8,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,4,,,4.4,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,5,,,3.4,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,6,,,2.0,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,7,,,2.0,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,8,,,1.0,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,9,,,0.9,,,,
59,索罗亚克（洗翠）,zoroark-hisui,M-3,M-B,double,spreads,10,,,0.6,,,,
60,大竺葵,meganium,M-3,M-B,double,moves,1,日光束,ソーラービーム,96.9,grass,special,120,
60,大竺葵,meganium,M-3,M-B,double,moves,2,魔法闪耀,マジカルシャイン,90.1,fairy,special,80,
60,大竺葵,meganium,M-3,M-B,double,moves,3,气象球,ウェザーボール,88.2,normal,special,50,
60,大竺葵,meganium,M-3,M-B,double,moves,4,守住,まもる,78.5,normal,status,,
60,大竺葵,meganium,M-3,M-B,double,moves,5,光合作用,こうごうせい,18.5,grass,status,,
60,大竺葵,meganium,M-3,M-B,double,moves,6,大地之力,だいちのちから,16.1,ground,special,90,
60,大竺葵,meganium,M-3,M-B,double,moves,7,终极吸取,ギガドレイン,2.6,grass,special,75,
60,大竺葵,meganium,M-3,M-B,double,moves,8,花粉团,かふんだんご,1.4,bug,special,90,
60,大竺葵,meganium,M-3,M-B,double,moves,9,原始之力,げんしのちから,1.2,rock,special,60,
60,大竺葵,meganium,M-3,M-B,double,moves,10,寄生种子,やどりぎのタネ,0.8,grass,status,,
60,大竺葵,meganium,M-3,M-B,double,items,1,大竺葵进化石,メガニウムナイト,97.6,,,,
60,大竺葵,meganium,M-3,M-B,double,items,2,吃剩的东西,たべのこし,0.3,,,,
60,大竺葵,meganium,M-3,M-B,double,items,3,黑色铁球,くろいてっきゅう,0.3,,,,
60,大竺葵,meganium,M-3,M-B,double,items,4,生命宝珠,いのちのたま,0.1,,,,
60,大竺葵,meganium,M-3,M-B,double,items,5,讲究围巾,こだわりスカーフ,0.1,,,,
60,大竺葵,meganium,M-3,M-B,double,items,6,文柚果,オボンのみ,0.1,,,,
60,大竺葵,meganium,M-3,M-B,double,items,7,大根茎,おおきなねっこ,0.1,,,,
60,大竺葵,meganium,M-3,M-B,double,items,8,博识眼镜,ものしりメガネ,0.0,,,,
60,大竺葵,meganium,M-3,M-B,double,items,9,气势披带,きあいのタスキ,0.0,,,,
60,大竺葵,meganium,M-3,M-B,double,items,10,白色香草,しろいハーブ,0.0,,,,
60,大竺葵,meganium,M-3,M-B,double,abilities,1,茂盛,しんりょく,57.3,,,,
60,大竺葵,meganium,M-3,M-B,double,abilities,2,叶子防守,リーフガード,42.7,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,1,内敛,ひかえめ,82.1,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,2,冷静,れいせい,7.7,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,3,胆小,おくびょう,5.5,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,4,温和,おだやか,1.6,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,5,大胆,ずぶとい,1.3,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,6,自大,なまいき,0.6,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,7,慢吞吞,おっとり,0.4,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,8,悠闲,のんき,0.3,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,9,急躁,せっかち,0.2,,,,
60,大竺葵,meganium,M-3,M-B,double,natures,10,固执,いじっぱり,0.1,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,1,大嘴鸥,ペリッパー,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,2,铝钢桥龙,ブリジュラス,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,3,幽尾玄鱼,イダイトウ(オス),,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,4,大狃拉,オオニューラ,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,5,烈咬陆鲨,ガブリアス,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,6,巨沼怪,ラグラージ,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,7,奇麒麟,リキキリン,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,8,炽焰咆哮虎,ガオガエン,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,9,风妖精,エルフーン,,,,,
60,大竺葵,meganium,M-3,M-B,double,partners,10,勾魂眼,ヤミラミ,,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,1,,,25.7,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,2,,,9.3,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,3,,,8.3,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,4,,,8.1,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,5,,,2.2,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,6,,,2.0,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,7,,,1.9,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,8,,,1.7,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,9,,,1.5,,,,
60,大竺葵,meganium,M-3,M-B,double,spreads,10,,,1.4,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,1,催眠粉,ねむりごな,97.9,grass,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,2,暴风,ぼうふう,81.6,flying,special,110,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,3,愤怒粉,いかりのこな,72.3,bug,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,4,花粉团,かふんだんご,40.6,bug,special,90,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,5,顺风,おいかぜ,36.7,flying,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,6,守住,まもる,25.5,normal,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,7,求雨,あまごい,19.8,water,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,8,虫鸣,むしのさざめき,4.5,bug,special,90,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,9,急速折返,とんぼがえり,3.1,bug,physical,70,
61,彩粉蝶,vivillon,M-3,M-B,double,moves,10,蝶舞,ちょうのまい,2.7,bug,status,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,1,气势披带,きあいのタスキ,55.7,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,2,讲究围巾,こだわりスカーフ,40.8,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,3,广角镜,こうかくレンズ,0.7,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,4,先制之爪,せんせいのツメ,0.6,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,5,吃剩的东西,たべのこし,0.6,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,6,文柚果,オボンのみ,0.4,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,7,光粉,ひかりのこな,0.2,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,8,草蚕果,ヨロギのみ,0.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,9,巧可果,オッカのみ,0.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,items,10,心灵香草,メンタルハーブ,0.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,abilities,1,复眼,ふくがん,96.0,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,abilities,2,友情防守,フレンドガード,3.2,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,abilities,3,鳞粉,りんぷん,0.9,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,1,胆小,おくびょう,93.9,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,2,内敛,ひかえめ,2.6,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,3,急躁,せっかち,1.0,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,4,大胆,ずぶとい,0.6,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,5,爽朗,ようき,0.4,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,6,温和,おだやか,0.3,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,7,冷静,れいせい,0.3,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,8,慢吞吞,おっとり,0.3,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,9,天真,むじゃき,0.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,natures,10,自大,なまいき,0.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,1,奇麒麟,リキキリン,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,2,煤炭龟,コータス,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,3,袋兽,ガルーラ,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,4,水箭龟,カメックス,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,5,幽尾玄鱼,イダイトウ(オス),,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,6,大嘴娃,クチート,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,7,姆克鹰,ムクホーク,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,8,炽焰咆哮虎,ガオガエン,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,9,来悲粗茶,ヤバソチャ,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,partners,10,烈咬陆鲨,ガブリアス,,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,1,,,43.3,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,2,,,14.9,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,3,,,6.4,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,4,,,5.0,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,5,,,3.7,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,6,,,2.9,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,7,,,2.8,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,8,,,2.5,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,9,,,2.1,,,,
61,彩粉蝶,vivillon,M-3,M-B,double,spreads,10,,,2.0,,,,
62,象牙猪,mamoswine,M-3,M-B,double,moves,1,冰砾,こおりのつぶて,86.6,ice,physical,40,
62,象牙猪,mamoswine,M-3,M-B,double,moves,2,守住,まもる,79.5,normal,status,,
62,象牙猪,mamoswine,M-3,M-B,double,moves,3,十万马力,10まんばりき,56.3,ground,physical,95,
62,象牙猪,mamoswine,M-3,M-B,double,moves,4,冰柱坠击,つららおとし,50.5,ice,physical,85,
62,象牙猪,mamoswine,M-3,M-B,double,moves,5,岩崩,いわなだれ,47.3,rock,physical,75,
62,象牙猪,mamoswine,M-3,M-B,double,moves,6,地震,じしん,45.1,ground,physical,100,
62,象牙猪,mamoswine,M-3,M-B,double,moves,7,冰锥,つららばり,10.2,ice,physical,25,
62,象牙猪,mamoswine,M-3,M-B,double,moves,8,拍落,はたきおとす,3.0,dark,physical,65,
62,象牙猪,mamoswine,M-3,M-B,double,moves,9,跺脚,じだんだ,2.4,ground,physical,75,
62,象牙猪,mamoswine,M-3,M-B,double,moves,10,蛮力,ばかぢから,2.2,fighting,physical,120,
62,象牙猪,mamoswine,M-3,M-B,double,items,1,气势披带,きあいのタスキ,53.8,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,2,生命宝珠,いのちのたま,14.9,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,3,讲究围巾,こだわりスカーフ,9.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,4,文柚果,オボンのみ,7.0,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,5,不融冰,とけないこおり,5.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,6,吃剩的东西,たべのこし,1.9,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,7,达人带,たつじんのおび,1.8,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,8,莲蒲果,ヨプのみ,1.2,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,9,光粉,ひかりのこな,0.6,,,,
62,象牙猪,mamoswine,M-3,M-B,double,items,10,先制之爪,せんせいのツメ,0.6,,,,
62,象牙猪,mamoswine,M-3,M-B,double,abilities,1,迟钝,どんかん,78.8,,,,
62,象牙猪,mamoswine,M-3,M-B,double,abilities,2,厚脂肪,あついしぼう,18.7,,,,
62,象牙猪,mamoswine,M-3,M-B,double,abilities,3,雪隐,ゆきがくれ,2.5,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,1,固执,いじっぱり,57.0,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,2,爽朗,ようき,35.6,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,3,勇敢,ゆうかん,3.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,4,慎重,しんちょう,0.8,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,5,怕寂寞,さみしがり,0.6,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,6,顽皮,やんちゃ,0.5,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,7,淘气,わんぱく,0.4,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,8,天真,むじゃき,0.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,9,悠闲,のんき,0.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,natures,10,自大,なまいき,0.2,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,1,奇麒麟,リキキリン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,2,煤炭龟,コータス,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,3,火炎狮,カエンジシ,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,4,妙蛙花,フシギバナ,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,5,头巾混混,ズルズキン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,6,风妖精,エルフーン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,7,炽焰咆哮虎,ガオガエン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,8,喷火龙,リザードン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,9,蜥蜴王,ジュカイン,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,partners,10,大狃拉,オオニューラ,,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,1,,,30.3,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,2,,,27.1,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,3,,,5.4,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,4,,,3.9,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,5,,,2.9,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,6,,,2.8,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,7,,,2.5,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,8,,,1.7,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,9,,,1.4,,,,
62,象牙猪,mamoswine,M-3,M-B,double,spreads,10,,,1.1,,,,
63,皮可西,clefable,M-3,M-B,double,moves,1,看我嘛,このゆびとまれ,86.6,normal,status,,
63,皮可西,clefable,M-3,M-B,double,moves,2,月亮之力,ムーンフォース,78.1,fairy,special,95,
63,皮可西,clefable,M-3,M-B,double,moves,3,守住,まもる,58.3,normal,status,,
63,皮可西,clefable,M-3,M-B,double,moves,4,生命水滴,いのちのしずく,30.7,water,status,,
63,皮可西,clefable,M-3,M-B,double,moves,5,帮助,てだすけ,29.1,normal,status,,
63,皮可西,clefable,M-3,M-B,double,moves,6,魔法闪耀,マジカルシャイン,11.5,fairy,special,80,
63,皮可西,clefable,M-3,M-B,double,moves,7,宇宙力量,コスモパワー,9.8,psychic,status,,
63,皮可西,clefable,M-3,M-B,double,moves,8,冰冻之风,こごえるかぜ,8.6,ice,special,55,
63,皮可西,clefable,M-3,M-B,double,moves,9,月光,つきのひかり,8.6,fairy,status,,
63,皮可西,clefable,M-3,M-B,double,moves,10,冥想,めいそう,5.6,psychic,status,,
63,皮可西,clefable,M-3,M-B,double,items,1,文柚果,オボンのみ,41.7,,,,
63,皮可西,clefable,M-3,M-B,double,items,2,吃剩的东西,たべのこし,24.4,,,,
63,皮可西,clefable,M-3,M-B,double,items,3,皮可西进化石,ピクシナイト,14.4,,,,
63,皮可西,clefable,M-3,M-B,double,items,4,妖精之羽,ようせいのハネ,4.3,,,,
63,皮可西,clefable,M-3,M-B,double,items,5,生命宝珠,いのちのたま,3.1,,,,
63,皮可西,clefable,M-3,M-B,double,items,6,霹霹果,リリバのみ,2.4,,,,
63,皮可西,clefable,M-3,M-B,double,items,7,光粉,ひかりのこな,2.0,,,,
63,皮可西,clefable,M-3,M-B,double,items,8,心灵香草,メンタルハーブ,1.6,,,,
63,皮可西,clefable,M-3,M-B,double,items,9,气势披带,きあいのタスキ,1.3,,,,
63,皮可西,clefable,M-3,M-B,double,items,10,光之黏土,ひかりのねんど,0.9,,,,
63,皮可西,clefable,M-3,M-B,double,abilities,1,纯朴,てんねん,79.2,,,,
63,皮可西,clefable,M-3,M-B,double,abilities,2,魔法防守,マジックガード,17.9,,,,
63,皮可西,clefable,M-3,M-B,double,abilities,3,迷人之躯,メロメロボディ,2.9,,,,
63,皮可西,clefable,M-3,M-B,double,natures,1,大胆,ずぶとい,54.0,,,,
63,皮可西,clefable,M-3,M-B,double,natures,2,温和,おだやか,15.6,,,,
63,皮可西,clefable,M-3,M-B,double,natures,3,内敛,ひかえめ,15.0,,,,
63,皮可西,clefable,M-3,M-B,double,natures,4,冷静,れいせい,5.6,,,,
63,皮可西,clefable,M-3,M-B,double,natures,5,悠闲,のんき,5.2,,,,
63,皮可西,clefable,M-3,M-B,double,natures,6,自大,なまいき,2.1,,,,
63,皮可西,clefable,M-3,M-B,double,natures,7,胆小,おくびょう,1.2,,,,
63,皮可西,clefable,M-3,M-B,double,natures,8,慢吞吞,おっとり,0.4,,,,
63,皮可西,clefable,M-3,M-B,double,natures,9,淘气,わんぱく,0.3,,,,
63,皮可西,clefable,M-3,M-B,double,natures,10,温顺,おとなしい,0.1,,,,
63,皮可西,clefable,M-3,M-B,double,partners,1,烈咬陆鲨,ガブリアス,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,2,仆刀将军,ドドゲザン,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,3,来悲粗茶,ヤバソチャ,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,4,幽尾玄鱼,イダイトウ(オス),,,,,
63,皮可西,clefable,M-3,M-B,double,partners,5,大狃拉,オオニューラ,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,6,炽焰咆哮虎,ガオガエン,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,7,风妖精,エルフーン,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,8,雷丘,ライチュウ,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,9,奇麒麟,リキキリン,,,,,
63,皮可西,clefable,M-3,M-B,double,partners,10,大嘴鸥,ペリッパー,,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,1,,,21.4,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,2,,,5.3,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,3,,,3.7,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,4,,,3.3,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,5,,,2.7,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,6,,,2.3,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,7,,,2.1,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,8,,,2.0,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,9,,,2.0,,,,
63,皮可西,clefable,M-3,M-B,double,spreads,10,,,1.6,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,1,龙箭,ドラゴンアロー,57.1,dragon,physical,50,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,2,潜灵奇袭,ゴーストダイブ,54.9,ghost,physical,90,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,3,守住,まもる,48.8,normal,status,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,4,精神之牙,サイコファング,31.9,psychic,physical,85,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,5,磷火,おにび,24.5,fire,status,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,6,流星群,りゅうせいぐん,23.7,dragon,special,130,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,7,急速折返,とんぼがえり,22.7,bug,physical,70,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,8,突袭,ふいうち,22.6,dark,physical,70,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,9,暗影球,シャドーボール,22.3,ghost,special,80,
64,多龙巴鲁托,dragapult,M-3,M-B,double,moves,10,龙爪,ドラゴンクロー,9.4,dragon,physical,80,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,1,生命宝珠,いのちのたま,39.2,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,2,气势披带,きあいのタスキ,21.3,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,3,龙之牙,りゅうのキバ,5.2,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,4,讲究围巾,こだわりスカーフ,4.1,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,5,文柚果,オボンのみ,2.9,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,6,木子果,ラムのみ,2.8,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,7,光之黏土,ひかりのねんど,2.6,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,8,白色香草,しろいハーブ,2.4,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,9,吃剩的东西,たべのこし,2.0,,,,
64,多龙巴鲁托,dragapult,M-3,M-B,double,items,10,刺耳果,ナモのみ,2.0,,,,
