atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
32,0,double,2,3.2,土台龟,163,4,M-B,M-3,torterra,0,32,0
32,32,double,2,2.8,土台龟,163,5,M-B,M-3,torterra,0,0,0
32,32,double,0,2.7,土台龟,163,6,M-B,M-3,torterra,0,2,0
32,0,double,32,2.1,土台龟,163,7,M-B,M-3,torterra,0,0,0
32,0,double,32,2.0,土台龟,163,8,M-B,M-3,torterra,0,0,2
32,0,double,0,2.0,土台龟,163,9,M-B,M-3,torterra,0,2,32
32,2,double,0,1.8,土台龟,163,10,M-B,M-3,torterra,0,32,0
0,0,double,2,55.3,焰后蜥,164,1,M-B,M-3,salazzle,32,0,32
0,2,double,0,9.3,焰后蜥,164,2,M-B,M-3,salazzle,32,0,32
0,0,double,0,7.0,焰后蜥,164,3,M-B,M-3,salazzle,32,2,32
0,0,double,0,4.9,焰后蜥,164,4,M-B,M-3,salazzle,32,0,32
0,0,double,1,1.7,焰后蜥,164,5,M-B,M-3,salazzle,32,0,32
0,0,double,32,1.5,焰后蜥,164,6,M-B,M-3,salazzle,2,0,32
0,1,double,0,1.5,焰后蜥,164,7,M-B,M-3,salazzle,32,1,32
0,2,double,32,1.4,焰后蜥,164,8,M-B,M-3,salazzle,32,0,0
0,2,double,32,1.2,焰后蜥,164,9,M-B,M-3,salazzle,0,0,32
0,0,double,32,1.0,焰后蜥,164,10,M-B,M-3,salazzle,32,0,2
0,32,double,32,14.0,水伊布,165,1,M-B,M-3,vaporeon,0,2,0
0,32,double,2,6.2,水伊布,165,2,M-B,M-3,vaporeon,32,0,0
0,32,double,32,4.8,水伊布,165,3,M-B,M-3,vaporeon,2,0,0
0,0,double,32,4.6,水伊布,165,4,M-B,M-3,vaporeon,32,2,0
0,19,double,32,4.3,水伊布,165,5,M-B,M-3,vaporeon,0,15,0
0,2,double,32,4.3,水伊布,165,6,M-B,M-3,vaporeon,32,0,0
0,0,double,2,3.1,水伊布,165,7,M-B,M-3,vaporeon,32,32,0
0,32,double,2,2.9,水伊布,165,8,M-B,M-3,vaporeon,0,32,0
0,0,double,32,2.1,水伊布,165,9,M-B,M-3,vaporeon,32,0,2
0,30,double,30,1.9,水伊布,165,10,M-B,M-3,vaporeon,0,6,0
32,0,double,2,31.1,毒骷蛙,166,1,M-B,M-3,toxicroak,0,0,32
32,0,double,32,4.8,毒骷蛙,166,2,M-B,M-3,toxicroak,0,2,0
32,1,double,27,4.2,毒骷蛙,166,3,M-B,M-3,toxicroak,0,1,5
32,0,double,0,3.9,毒骷蛙,166,4,M-B,M-3,toxicroak,0,2,32
32,2,double,32,3.4,毒骷蛙,166,5,M-B,M-3,toxicroak,0,0,0
32,2,double,0,3.4,毒骷蛙,166,6,M-B,M-3,toxicroak,0,0,32
32,0,double,32,3.2,毒骷蛙,166,7,M-B,M-3,toxicroak,0,0,2
32,1,double,32,2.7,毒骷蛙,166,8,M-B,M-3,toxicroak,0,1,0
32,0,double,1,2.3,毒骷蛙,166,9,M-B,M-3,toxicroak,0,1,32
32,0,double,0,2.3,毒骷蛙,166,10,M-B,M-3,toxicroak,0,0,32
0,2,double,32,10.9,梦梦蚀,167,1,M-B,M-3,musharna,32,0,0
0,16,double,32,7.6,梦梦蚀,167,2,M-B,M-3,musharna,0,18,0
0,32,double,32,6.2,梦梦蚀,167,3,M-B,M-3,musharna,0,2,0
0,0,double,32,5.7,梦梦蚀,167,4,M-B,M-3,musharna,32,2,0
0,32,double,2,3.5,梦梦蚀,167,5,M-B,M-3,musharna,32,0,0
0,25,double,32,2.5,梦梦蚀,167,6,M-B,M-3,musharna,0,9,0
0,32,double,2,2.3,梦梦蚀,167,7,M-B,M-3,musharna,0,32,0
0,25,double,19,2.3,梦梦蚀,167,8,M-B,M-3,musharna,0,22,0
0,2,double,32,2.3,梦梦蚀,167,9,M-B,M-3,musharna,0,32,0
0,15,double,32,2.2,梦梦蚀,167,10,M-B,M-3,musharna,0,19,0
0,0,double,2,37.0,太阳伊布,168,1,M-B,M-3,espeon,32,0,32
0,2,double,0,10.7,太阳伊布,168,2,M-B,M-3,espeon,32,0,32
0,0,double,0,9.1,太阳伊布,168,3,M-B,M-3,espeon,32,2,32
0,32,double,0,3.2,太阳伊布,168,4,M-B,M-3,espeon,32,0,2
0,0,double,0,3.0,太阳伊布,168,5,M-B,M-3,espeon,32,0,32
0,0,double,15,2.0,太阳伊布,168,6,M-B,M-3,espeon,32,0,19
0,0,double,32,1.6,太阳伊布,168,7,M-B,M-3,espeon,32,0,2
0,2,double,32,1.6,太阳伊布,168,8,M-B,M-3,espeon,32,0,0
0,32,double,32,1.4,太阳伊布,168,9,M-B,M-3,espeon,0,2,0
0,32,double,0,1.3,太阳伊布,168,10,M-B,M-3,espeon,17,0,17
32,2,double,32,13.9,诅咒娃娃,169,1,M-B,M-3,banette,0,0,0
32,0,double,32,13.4,诅咒娃娃,169,2,M-B,M-3,banette,0,2,0
27,0,double,32,7.1,诅咒娃娃,169,3,M-B,M-3,banette,0,7,0
0,15,double,32,3.3,诅咒娃娃,169,4,M-B,M-3,banette,0,19,0
32,0,double,2,3.1,诅咒娃娃,169,5,M-B,M-3,banette,0,0,32
32,32,double,2,3.0,诅咒娃娃,169,6,M-B,M-3,banette,0,0,0
32,0,double,32,2.8,诅咒娃娃,169,7,M-B,M-3,banette,0,0,0
8,7,double,32,2.7,诅咒娃娃,169,8,M-B,M-3,banette,0,19,0
0,32,double,32,2.6,诅咒娃娃,169,9,M-B,M-3,banette,0,2,0
0,18,double,32,2.1,诅咒娃娃,169,10,M-B,M-3,banette,0,16,0
0,2,double,32,14.9,盐石巨灵,170,1,M-B,M-3,garganacl,0,32,0
0,32,double,32,8.7,盐石巨灵,170,2,M-B,M-3,garganacl,0,2,0
0,32,double,2,6.0,盐石巨灵,170,3,M-B,M-3,garganacl,0,32,0
32,0,double,2,5.9,盐石巨灵,170,4,M-B,M-3,garganacl,0,0,32
32,2,double,32,4.6,盐石巨灵,170,5,M-B,M-3,garganacl,0,0,0
32,32,double,2,3.9,盐石巨灵,170,6,M-B,M-3,garganacl,0,0,0
32,0,double,32,3.6,盐石巨灵,170,7,M-B,M-3,garganacl,0,2,0
32,32,double,0,3.5,盐石巨灵,170,8,M-B,M-3,garganacl,0,2,0
2,32,double,32,3.2,盐石巨灵,170,9,M-B,M-3,garganacl,0,0,0
32,2,double,0,2.9,盐石巨灵,170,10,M-B,M-3,garganacl,0,32,0
32,0,double,2,34.7,肯泰罗（火炽种）,171,1,M-B,M-3,tauros-paldea-blaze,0,0,32
32,2,double,0,11.5,肯泰罗（火炽种）,171,2,M-B,M-3,tauros-paldea-blaze,0,0,32
32,0,double,0,7.9,肯泰罗（火炽种）,171,3,M-B,M-3,tauros-paldea-blaze,0,2,32
32,0,double,0,4.1,肯泰罗（火炽种）,171,4,M-B,M-3,tauros-paldea-blaze,0,0,32
32,0,double,32,2.0,肯泰罗（火炽种）,171,5,M-B,M-3,tauros-paldea-blaze,0,0,2
32,1,double,1,2.0,肯泰罗（火炽种）,171,6,M-B,M-3,tauros-paldea-blaze,0,0,32
32,0,double,32,1.8,肯泰罗（火炽种）,171,7,M-B,M-3,tauros-paldea-blaze,0,2,0
0,3,double,31,1.0,肯泰罗（火炽种）,171,8,M-B,M-3,tauros-paldea-blaze,0,32,0
32,2,double,32,0.9,肯泰罗（火炽种）,171,9,M-B,M-3,tauros-paldea-blaze,0,0,0
0,0,double,22,0.8,肯泰罗（火炽种）,171,10,M-B,M-3,tauros-paldea-blaze,0,30,14
0,2,double,32,25.0,风铃铃,172,1,M-B,M-3,chimecho,32,0,0
0,0,double,32,6.0,风铃铃,172,2,M-B,M-3,chimecho,32,2,0
0,32,double,32,3.7,风铃铃,172,3,M-B,M-3,chimecho,0,2,0
0,32,double,2,3.1,风铃铃,172,4,M-B,M-3,chimecho,32,0,0
0,17,double,32,3.0,风铃铃,172,5,M-B,M-3,chimecho,0,17,0
0,0,double,32,2.5,风铃铃,172,6,M-B,M-3,chimecho,32,0,0
0,21,double,10,2.4,风铃铃,172,7,M-B,M-3,chimecho,24,11,0
0,0,double,32,2.0,风铃铃,172,8,M-B,M-3,chimecho,22,12,0
0,19,double,32,1.7,风铃铃,172,9,M-B,M-3,chimecho,15,0,0
0,32,double,2,1.6,风铃铃,172,10,M-B,M-3,chimecho,0,32,0
0,0,double,2,36.7,皮卡丘,173,1,M-B,M-3,pikachu,32,0,32
32,0,double,2,11.4,皮卡丘,173,2,M-B,M-3,pikachu,0,0,32
0,2,double,0,5.5,皮卡丘,173,3,M-B,M-3,pikachu,32,0,32
0,0,double,1,5.2,皮卡丘,173,4,M-B,M-3,pikachu,32,1,32
2,0,double,0,3.8,皮卡丘,173,5,M-B,M-3,pikachu,32,0,32
0,0,double,0,3.4,皮卡丘,173,6,M-B,M-3,pikachu,32,0,32
0,0,double,0,2.9,皮卡丘,173,7,M-B,M-3,pikachu,32,2,32
32,1,double,0,2.1,皮卡丘,173,8,M-B,M-3,pikachu,0,1,32
32,0,double,0,1.8,皮卡丘,173,9,M-B,M-3,pikachu,2,0,32
32,1,double,0,1.8,皮卡丘,173,10,M-B,M-3,pikachu,0,0,32
32,0,double,2,50.7,鬃岩狼人,174,1,M-B,M-3,lycanroc,0,0,32
32,0,double,0,11.6,鬃岩狼人,174,2,M-B,M-3,lycanroc,0,2,32
32,2,double,0,9.9,鬃岩狼人,174,3,M-B,M-3,lycanroc,0,0,32
32,0,double,0,5.5,鬃岩狼人,174,4,M-B,M-3,lycanroc,0,0,32
32,0,double,1,4.8,鬃岩狼人,174,5,M-B,M-3,lycanroc,0,1,32
32,0,double,32,1.6,鬃岩狼人,174,6,M-B,M-3,lycanroc,0,0,2
32,1,double,1,1.5,鬃岩狼人,174,7,M-B,M-3,lycanroc,0,0,32
32,1,double,0,1.2,鬃岩狼人,174,8,M-B,M-3,lycanroc,0,1,32
32,0,double,1,1.1,鬃岩狼人,174,9,M-B,M-3,lycanroc,0,0,32
32,2,double,0,0.9,鬃岩狼人,174,10,M-B,M-3,lycanroc,0,32,0
10,15,double,32,24.3,朽木妖,175,1,M-B,M-3,trevenant,0,9,0
32,2,double,32,8.6,朽木妖,175,2,M-B,M-3,trevenant,0,0,0
32,0,double,32,5.3,朽木妖,175,3,M-B,M-3,trevenant,0,2,0
0,16,double,32,4.8,朽木妖,175,4,M-B,M-3,trevenant,0,18,0
0,32,double,32,3.6,朽木妖,175,5,M-B,M-3,trevenant,0,2,0
32,2,double,0,2.6,朽木妖,175,6,M-B,M-3,trevenant,0,32,0
0,22,double,30,2.4,朽木妖,175,7,M-B,M-3,trevenant,0,14,0
32,32,double,2,1.9,朽木妖,175,8,M-B,M-3,trevenant,0,0,0
0,6,double,32,1.8,朽木妖,175,9,M-B,M-3,trevenant,0,28,0
0,14,double,32,1.7,朽木妖,175,10,M-B,M-3,trevenant,0,20,0
32,0,double,32,13.7,大食花,176,1,M-B,M-3,victreebel,0,0,2
0,0,double,32,9.0,大食花,176,2,M-B,M-3,victreebel,32,0,2
0,0,double,2,7.2,大食花,176,3,M-B,M-3,victreebel,32,0,32
0,2,double,32,6.6,大食花,176,4,M-B,M-3,victreebel,32,0,0
32,0,double,2,3.9,大食花,176,5,M-B,M-3,victreebel,0,0,32
32,2,double,32,3.8,大食花,176,6,M-B,M-3,victreebel,0,0,0
0,0,double,32,3.1,大食花,176,7,M-B,M-3,victreebel,2,0,32
0,0,double,32,3.0,大食花,176,8,M-B,M-3,victreebel,15,0,19
30,0,double,6,2.7,大食花,176,9,M-B,M-3,victreebel,30,0,0
32,2,double,0,2.0,大食花,176,10,M-B,M-3,victreebel,0,0,32
32,0,double,2,36.3,狂欢浪舞鸭,177,1,M-B,M-3,quaquaval,0,0,32
32,0,double,0,11.9,狂欢浪舞鸭,177,2,M-B,M-3,quaquaval,0,2,32
32,2,double,0,11.8,狂欢浪舞鸭,177,3,M-B,M-3,quaquaval,0,0,32
32,0,double,0,4.1,狂欢浪舞鸭,177,4,M-B,M-3,quaquaval,0,0,32
32,0,double,32,2.6,狂欢浪舞鸭,177,5,M-B,M-3,quaquaval,0,0,2
32,0,double,32,2.5,狂欢浪舞鸭,177,6,M-B,M-3,quaquaval,0,2,0
32,32,double,2,1.6,狂欢浪舞鸭,177,7,M-B,M-3,quaquaval,0,0,0
32,0,double,0,1.6,狂欢浪舞鸭,177,8,M-B,M-3,quaquaval,0,32,0
32,32,double,0,1.5,狂欢浪舞鸭,177,9,M-B,M-3,quaquaval,0,2,0
32,2,double,32,1.2,狂欢浪舞鸭,177,10,M-B,M-3,quaquaval,0,0,0
32,2,double,32,26.3,战槌龙,178,1,M-B,M-3,rampardos,0,0,0
32,0,double,32,20.0,战槌龙,178,2,M-B,M-3,rampardos,0,2,0
32,0,double,2,5.4,战槌龙,178,3,M-B,M-3,rampardos,0,0,32
32,0,double,32,4.7,战槌龙,178,4,M-B,M-3,rampardos,0,0,0
32,0,double,0,3.1,战槌龙,178,5,M-B,M-3,rampardos,0,2,32
32,32,double,2,3.0,战槌龙,178,6,M-B,M-3,rampardos,0,0,0
32,14,double,20,3.0,战槌龙,178,7,M-B,M-3,rampardos,0,0,0
32,2,double,0,2.4,战槌龙,178,8,M-B,M-3,rampardos,0,32,0
32,0,double,2,2.3,战槌龙,178,9,M-B,M-3,rampardos,0,32,0
32,2,double,0,1.9,战槌龙,178,10,M-B,M-3,rampardos,0,0,32
32,0,double,2,53.7,巨牙鲨,179,1,M-B,M-3,sharpedo,0,0,32
32,0,double,0,8.1,巨牙鲨,179,2,M-B,M-3,sharpedo,0,2,32
32,2,double,0,7.0,巨牙鲨,179,3,M-B,M-3,sharpedo,0,0,32
32,0,double,0,4.1,巨牙鲨,179,4,M-B,M-3,sharpedo,0,0,32
32,0,double,7,2.4,巨牙鲨,179,5,M-B,M-3,sharpedo,0,0,27
32,0,double,32,2.1,巨牙鲨,179,6,M-B,M-3,sharpedo,0,0,2
32,2,double,32,1.5,巨牙鲨,179,7,M-B,M-3,sharpedo,0,0,0
32,0,double,4,1.4,巨牙鲨,179,8,M-B,M-3,sharpedo,0,0,30
0,0,double,2,1.3,巨牙鲨,179,9,M-B,M-3,sharpedo,32,0,32
0,0,double,0,1.0,巨牙鲨,179,10,M-B,M-3,sharpedo,32,2,32
0,0,double,2,47.0,黑鲁加,180,1,M-B,M-3,houndoom,32,0,32
0,2,double,0,8.1,黑鲁加,180,2,M-B,M-3,houndoom,32,0,32
0,0,double,0,5.6,黑鲁加,180,3,M-B,M-3,houndoom,32,2,32
0,1,double,1,5.4,黑鲁加,180,4,M-B,M-3,houndoom,32,0,32
1,0,double,1,4.7,黑鲁加,180,5,M-B,M-3,houndoom,32,0,32
0,0,double,0,2.7,黑鲁加,180,6,M-B,M-3,houndoom,32,0,32
2,0,double,0,2.3,黑鲁加,180,7,M-B,M-3,houndoom,32,0,32
0,1,double,0,2.2,黑鲁加,180,8,M-B,M-3,houndoom,32,1,32
0,0,double,15,1.3,黑鲁加,180,9,M-B,M-3,houndoom,20,0,31
0,8,double,1,1.2,黑鲁加,180,10,M-B,M-3,houndoom,25,12,20
32,0,double,2,38.0,冻原熊,181,1,M-B,M-3,beartic,0,0,32
32,0,double,12,12.8,冻原熊,181,2,M-B,M-3,beartic,0,0,22
32,2,double,0,10.1,冻原熊,181,3,M-B,M-3,beartic,0,0,32
32,0,double,0,5.2,冻原熊,181,4,M-B,M-3,beartic,0,2,32
32,0,double,0,3.8,冻原熊,181,5,M-B,M-3,beartic,0,0,32
32,32,double,2,1.7,冻原熊,181,6,M-B,M-3,beartic,0,0,0
32,0,double,3,1.5,冻原熊,181,7,M-B,M-3,beartic,0,0,31
32,2,double,32,1.1,冻原熊,181,8,M-B,M-3,beartic,0,0,0
32,0,double,32,1.1,冻原熊,181,9,M-B,M-3,beartic,0,2,0
32,1,double,32,1.0,冻原熊,181,10,M-B,M-3,beartic,0,1,0
32,0,double,2,19.6,叶伊布,182,1,M-B,M-3,leafeon,0,0,32
32,2,double,0,7.8,叶伊布,182,2,M-B,M-3,leafeon,0,0,32
32,0,double,32,6.4,叶伊布,182,3,M-B,M-3,leafeon,0,0,2
32,0,double,0,4.6,叶伊布,182,4,M-B,M-3,leafeon,0,2,32
2,32,double,32,3.2,叶伊布,182,5,M-B,M-3,leafeon,0,0,0
32,0,double,0,2.9,叶伊布,182,6,M-B,M-3,leafeon,0,0,32
32,1,double,0,2.5,叶伊布,182,7,M-B,M-3,leafeon,0,1,32
32,0,double,32,2.4,叶伊布,182,8,M-B,M-3,leafeon,0,2,0
32,2,double,32,2.3,叶伊布,182,9,M-B,M-3,leafeon,0,0,0
32,16,double,0,2.2,叶伊布,182,10,M-B,M-3,leafeon,0,0,18
32,32,double,2,52.0,冰岩怪（洗翠）,183,1,M-B,M-3,avalugg-hisui,0,0,0
32,2,double,32,11.0,冰岩怪（洗翠）,183,2,M-B,M-3,avalugg-hisui,0,0,0
2,0,double,32,4.2,冰岩怪（洗翠）,183,3,M-B,M-3,avalugg-hisui,0,32,0
32,0,double,32,4.1,冰岩怪（洗翠）,183,4,M-B,M-3,avalugg-hisui,0,2,0
32,32,double,0,2.8,冰岩怪（洗翠）,183,5,M-B,M-3,avalugg-hisui,0,0,0
32,32,double,0,2.4,冰岩怪（洗翠）,183,6,M-B,M-3,avalugg-hisui,0,2,0
32,0,double,9,2.4,冰岩怪（洗翠）,183,7,M-B,M-3,avalugg-hisui,0,0,25
2,32,double,32,1.8,冰岩怪（洗翠）,183,8,M-B,M-3,avalugg-hisui,0,0,0
32,0,double,2,1.8,冰岩怪（洗翠）,183,9,M-B,M-3,avalugg-hisui,0,32,0
32,0,double,32,1.4,冰岩怪（洗翠）,183,10,M-B,M-3,avalugg-hisui,0,0,0
32,0,double,2,55.9,莫鲁贝可,184,1,M-B,M-3,morpeko,0,0,32
32,2,double,0,14.2,莫鲁贝可,184,2,M-B,M-3,morpeko,0,0,32
32,0,double,0,8.6,莫鲁贝可,184,3,M-B,M-3,morpeko,0,0,32
32,0,double,0,5.4,莫鲁贝可,184,4,M-B,M-3,morpeko,0,2,32
32,1,double,0,4.8,莫鲁贝可,184,5,M-B,M-3,morpeko,0,1,32
32,0,double,10,1.7,莫鲁贝可,184,6,M-B,M-3,morpeko,0,0,24
32,0,double,0,1.7,莫鲁贝可,184,7,M-B,M-3,morpeko,2,0,32
32,2,double,32,1.0,莫鲁贝可,184,8,M-B,M-3,morpeko,0,0,0
32,0,double,1,1.0,莫鲁贝可,184,9,M-B,M-3,morpeko,0,0,32
32,1,double,32,0.7,莫鲁贝可,184,10,M-B,M-3,morpeko,0,0,0
0,2,double,32,8.4,黏美龙,185,1,M-B,M-3,goodra,32,0,0
0,32,double,32,4.8,黏美龙,185,2,M-B,M-3,goodra,0,2,0
0,0,double,32,4.1,黏美龙,185,3,M-B,M-3,goodra,32,2,0
0,0,double,2,3.6,黏美龙,185,4,M-B,M-3,goodra,32,32,0
0,32,double,31,3.6,黏美龙,185,5,M-B,M-3,goodra,3,0,0
0,0,double,32,3.2,黏美龙,185,6,M-B,M-3,goodra,32,0,2
0,10,double,6,3.0,黏美龙,185,7,M-B,M-3,goodra,30,0,20
0,2,double,0,3.0,黏美龙,185,8,M-B,M-3,goodra,32,32,0
0,0,double,0,2.9,黏美龙,185,9,M-B,M-3,goodra,32,32,2
0,32,double,0,2.6,黏美龙,185,10,M-B,M-3,goodra,2,32,0
32,2,double,32,22.2,炎武王,186,1,M-B,M-3,emboar,0,0,0
32,0,double,32,18.6,炎武王,186,2,M-B,M-3,emboar,0,2,0
32,0,double,32,4.5,炎武王,186,3,M-B,M-3,emboar,0,0,2
32,1,double,32,3.9,炎武王,186,4,M-B,M-3,emboar,0,1,0
32,32,double,2,3.7,炎武王,186,5,M-B,M-3,emboar,0,0,0
32,2,double,0,2.6,炎武王,186,6,M-B,M-3,emboar,0,32,0
32,0,double,2,2.4,炎武王,186,7,M-B,M-3,emboar,0,0,32
32,2,double,0,2.0,炎武王,186,8,M-B,M-3,emboar,0,0,32
32,0,double,32,2.0,炎武王,186,9,M-B,M-3,emboar,0,0,0
32,15,double,5,2.0,炎武王,186,10,M-B,M-3,emboar,0,14,0
32,0,double,2,26.4,凯罗斯,187,1,M-B,M-3,pinsir,0,0,32
0,2,double,32,21.4,凯罗斯,187,2,M-B,M-3,pinsir,0,0,32
32,1,double,1,12.2,凯罗斯,187,3,M-B,M-3,pinsir,0,0,32
32,2,double,0,7.9,凯罗斯,187,4,M-B,M-3,pinsir,0,0,32
32,0,double,0,3.0,凯罗斯,187,5,M-B,M-3,pinsir,0,2,32
32,0,double,17,2.5,凯罗斯,187,6,M-B,M-3,pinsir,0,17,0
2,0,double,32,1.9,凯罗斯,187,7,M-B,M-3,pinsir,0,0,32
32,0,double,0,1.4,凯罗斯,187,8,M-B,M-3,pinsir,0,0,32
0,2,double,31,1.4,凯罗斯,187,9,M-B,M-3,pinsir,0,1,32
32,0,double,1,1.3,凯罗斯,187,10,M-B,M-3,pinsir,0,1,32
0,0,double,2,39.4,大比鸟,188,1,M-B,M-3,pidgeot,32,0,32
0,1,double,1,13.6,大比鸟,188,2,M-B,M-3,pidgeot,32,0,32
0,0,double,0,9.4,大比鸟,188,3,M-B,M-3,pidgeot,32,2,32
0,2,double,0,8.1,大比鸟,188,4,M-B,M-3,pidgeot,32,0,32
0,0,double,32,3.0,大比鸟,188,5,M-B,M-3,pidgeot,32,0,2
0,0,double,32,2.6,大比鸟,188,6,M-B,M-3,pidgeot,0,2,32
0,2,double,32,1.7,大比鸟,188,7,M-B,M-3,pidgeot,32,0,0
0,0,double,0,1.7,大比鸟,188,8,M-B,M-3,pidgeot,32,0,32
0,0,double,1,1.6,大比鸟,188,9,M-B,M-3,pidgeot,32,1,32
0,1,double,0,1.2,大比鸟,188,10,M-B,M-3,pidgeot,32,1,32
0,0,double,2,39.8,超能妙喵（雌性）,189,1,M-B,M-3,meowstic-female,32,0,32
0,0,double,0,9.7,超能妙喵（雌性）,189,2,M-B,M-3,meowstic-female,32,2,32
0,2,double,0,9.6,超能妙喵（雌性）,189,3,M-B,M-3,meowstic-female,32,0,32
0,0,double,0,4.3,超能妙喵（雌性）,189,4,M-B,M-3,meowstic-female,24,10,32
0,0,double,0,3.8,超能妙喵（雌性）,189,5,M-B,M-3,meowstic-female,32,0,32
0,0,double,32,1.8,超能妙喵（雌性）,189,6,M-B,M-3,meowstic-female,32,2,0
0,0,double,7,1.4,超能妙喵（雌性）,189,7,M-B,M-3,meowstic-female,27,0,32
0,14,double,11,1.3,超能妙喵（雌性）,189,8,M-B,M-3,meowstic-female,25,0,16
0,0,double,0,1.3,超能妙喵（雌性）,189,9,M-B,M-3,meowstic-female,32,4,30
0,6,double,0,0.9,超能妙喵（雌性）,189,10,M-B,M-3,meowstic-female,9,19,32
32,2,double,32,19.6,铳嘴大鸟,190,1,M-B,M-3,toucannon,0,0,0
32,0,double,32,12.3,铳嘴大鸟,190,2,M-B,M-3,toucannon,0,2,0
32,0,double,2,5.3,铳嘴大鸟,190,3,M-B,M-3,toucannon,0,0,32
32,32,double,0,3.9,铳嘴大鸟,190,4,M-B,M-3,toucannon,0,2,0
32,16,double,2,3.9,铳嘴大鸟,190,5,M-B,M-3,toucannon,0,16,0
32,1,double,32,3.6,铳嘴大鸟,190,6,M-B,M-3,toucannon,0,1,0
32,2,double,0,3.2,铳嘴大鸟,190,7,M-B,M-3,toucannon,0,32,0
32,13,double,21,3.1,铳嘴大鸟,190,8,M-B,M-3,toucannon,0,0,0
32,32,double,2,2.6,铳嘴大鸟,190,9,M-B,M-3,toucannon,0,0,0
32,2,double,0,2.2,铳嘴大鸟,190,10,M-B,M-3,toucannon,0,0,32
0,0,double,2,44.6,罗丝雷朵,191,1,M-B,M-3,roserade,32,0,32
0,2,double,0,9.7,罗丝雷朵,191,2,M-B,M-3,roserade,32,0,32
0,0,double,0,9.5,罗丝雷朵,191,3,M-B,M-3,roserade,32,2,32
0,0,double,0,2.7,罗丝雷朵,191,4,M-B,M-3,roserade,32,0,32
0,0,double,2,2.7,罗丝雷朵,191,5,M-B,M-3,roserade,32,32,0
0,0,double,32,2.6,罗丝雷朵,191,6,M-B,M-3,roserade,32,2,0
0,32,double,2,1.6,罗丝雷朵,191,7,M-B,M-3,roserade,32,0,0
0,2,double,32,1.3,罗丝雷朵,191,8,M-B,M-3,roserade,32,0,0
0,1,double,0,1.1,罗丝雷朵,191,9,M-B,M-3,roserade,32,2,31
0,32,double,17,1.0,罗丝雷朵,191,10,M-B,M-3,roserade,7,2,8
32,0,double,2,28.6,怪颚龙,192,1,M-B,M-3,tyrantrum,0,0,32
32,0,double,32,8.7,怪颚龙,192,2,M-B,M-3,tyrantrum,0,2,0
32,2,double,32,7.3,怪颚龙,192,3,M-B,M-3,tyrantrum,0,0,0
32,0,double,0,5.9,怪颚龙,192,4,M-B,M-3,tyrantrum,0,2,32
32,2,double,0,5.6,怪颚龙,192,5,M-B,M-3,tyrantrum,0,0,32
32,2,double,0,4.5,怪颚龙,192,6,M-B,M-3,tyrantrum,0,32,0
32,0,double,2,2.7,怪颚龙,192,7,M-B,M-3,tyrantrum,0,32,0
27,0,double,14,2.1,怪颚龙,192,8,M-B,M-3,tyrantrum,0,0,25
32,32,double,2,2.1,怪颚龙,192,9,M-B,M-3,tyrantrum,0,0,0
32,1,double,32,1.7,怪颚龙,192,10,M-B,M-3,tyrantrum,0,1,0
32,0,double,2,12.3,伦琴猫,193,1,M-B,M-3,luxray,0,0,32
0,21,double,32,6.0,伦琴猫,193,2,M-B,M-3,luxray,0,13,0
32,0,double,32,3.7,伦琴猫,193,3,M-B,M-3,luxray,0,2,0
32,32,double,0,3.5,伦琴猫,193,4,M-B,M-3,luxray,0,0,0
0,0,double,2,2.9,伦琴猫,193,5,M-B,M-3,luxray,32,0,32
0,2,double,28,2.5,伦琴猫,193,6,M-B,M-3,luxray,0,32,4
32,2,double,32,2.5,伦琴猫,193,7,M-B,M-3,luxray,0,0,0
0,32,double,0,2.5,伦琴猫,193,8,M-B,M-3,luxray,32,2,0
32,2,double,0,2.4,伦琴猫,193,9,M-B,M-3,luxray,0,32,0
0,2,double,32,2.4,伦琴猫,193,10,M-B,M-3,luxray,0,32,0
32,0,double,2,58.4,大针蜂,194,1,M-B,M-3,beedrill,0,0,32
32,2,double,0,11.4,大针蜂,194,2,M-B,M-3,beedrill,0,0,32
32,0,double,0,9.2,大针蜂,194,3,M-B,M-3,beedrill,0,2,32
32,0,double,0,5.3,大针蜂,194,4,M-B,M-3,beedrill,0,0,32
32,0,double,1,3.9,大针蜂,194,5,M-B,M-3,beedrill,0,1,32
32,11,double,0,1.7,大针蜂,194,6,M-B,M-3,beedrill,0,0,23
32,0,double,9,1.2,大针蜂,194,7,M-B,M-3,beedrill,0,0,25
32,0,double,0,0.9,大针蜂,194,8,M-B,M-3,beedrill,0,32,0
24,10,double,0,0.7,大针蜂,194,9,M-B,M-3,beedrill,0,0,32
32,1,double,1,0.7,大针蜂,194,10,M-B,M-3,beedrill,0,0,32
32,2,double,32,18.0,流氓熊猫,195,1,M-B,M-3,pangoro,0,0,0
32,0,double,32,13.7,流氓熊猫,195,2,M-B,M-3,pangoro,0,2,0
32,0,double,2,5.5,流氓熊猫,195,3,M-B,M-3,pangoro,0,0,32
32,0,double,32,5.4,流氓熊猫,195,4,M-B,M-3,pangoro,0,0,0
32,32,double,2,4.6,流氓熊猫,195,5,M-B,M-3,pangoro,0,0,0
32,2,double,0,3.8,流氓熊猫,195,6,M-B,M-3,pangoro,0,32,0
32,0,double,30,2.9,流氓熊猫,195,7,M-B,M-3,pangoro,0,0,4
